Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
8-December-2011,400.00,415.15,398.15,413.25,409.266974754281670587,370241,8301,151527414.00,112971,30.51,17.00,13.25
7-December-2011,389.00,405.00,388.00,403.75,400.398983666817658789,192063,4266,76901830.00,84216,43.85,17.00,14.75
5-December-2011,392.20,396.90,386.55,390.80,390.455164517295407978,82970,1780,32396065.00,21138,25.48,10.35,-1.40
2-December-2011,381.90,399.15,379.35,394.35,390.728042080654587960,128325,2692,50140176.00,45738,35.64,19.80,12.45
1-December-2011,383.00,393.55,381.05,386.10,385.837512421042844607,172087,3008,66397620.00,80194,47.00,12.50,3.10
30-November-2011,374.00,381.60,371.70,378.15,376.260699764605178686,168228,2910,63297585.00,56088,33.34,9.90,4.15
29-November-2011,374.90,376.00,370.70,373.85,373.312721348632950842,70590,1260,26352145.00,30578,43.32,5.30,-1.05
28-November-2011,370.60,376.45,369.10,373.00,373.146221359985072984,836068,1504,311975615.00,784621,93.85,7.35,2.40
25-November-2011,370.50,372.70,365.50,369.60,369.180811302663248732,51103,1498,18866247.00,11497,22.50,7.20,-0.90
24-November-2011,366.05,373.00,362.00,370.45,368.294692685582765149,80813,1714,29762999.00,21156,26.18,11.00,4.40
23-November-2011,372.05,374.30,361.90,365.05,370.452984541254081115,298019,1886,110402028.00,239007,80.20,12.40,-7.00
22-November-2011,370.00,378.75,367.60,377.00,374.820297647417943458,186731,3287,69990569.00,100554,53.85,11.15,7.00
21-November-2011,375.00,375.00,365.60,370.70,371.113266899680226072,268940,1627,99807202.00,201717,75.00,9.40,-4.30
18-November-2011,365.00,379.90,360.10,374.55,368.400315738123662464,407933,4688,150282646.00,295811,72.51,19.80,9.55
17-November-2011,373.00,377.50,363.70,367.65,368.836454737099385903,98193,2432,36217158.00,25594,26.06,13.80,-5.35
16-November-2011,381.80,384.00,368.55,374.50,374.846965446317321914,386037,1842,144704798.00,322758,83.61,15.45,-7.30
15-November-2011,385.80,386.30,381.55,383.65,383.851559233821082718,117205,1903,44989322.00,51600,44.03,4.75,-2.15
14-November-2011,382.00,389.00,382.00,386.55,386.671459178913318565,357989,4225,138424129.00,178846,49.96,7.00,4.55
11-November-2011,374.00,387.00,371.00,381.70,381.509947959507773497,368367,5907,140535675.00,152697,41.45,16.00,7.70
9-November-2011,369.90,380.00,367.35,376.60,375.402811795037060908,248240,3856,93189994.00,98079,39.51,12.65,6.70
8-November-2011,369.90,373.00,367.30,368.70,370.085603808587201895,44741,1118,16558000.00,12460,27.85,5.70,-1.20
4-November-2011,372.65,375.65,368.55,371.55,372.328084918177797434,67830,1598,25255014.00,17730,26.14,7.10,-1.10
3-November-2011,373.00,373.75,366.70,370.20,369.667393255545582767,101387,1950,37479468.00,33527,33.07,7.05,-2.80
2-November-2011,369.90,376.95,362.00,373.75,370.624995263273570582,395843,4505,146709310.00,209375,52.89,14.95,3.85
1-November-2011,366.00,376.00,361.85,373.15,371.481384173317007438,325046,5045,120748538.00,152786,47.00,14.15,7.15
31-October-2011,375.00,384.80,364.00,366.45,375.601988345072418217,388162,7351,145794419.00,109481,28.20,20.80,-8.55
28-October-2011,375.40,386.00,365.80,372.80,374.553730996458070740,142013,3049,53191499.00,38052,26.79,20.20,-2.60
26-October-2011,371.45,374.00,367.20,368.65,370.118884025045713969,36094,862,13359071.00,13246,36.70,6.80,-2.80
25-October-2011,357.95,382.00,354.00,373.30,367.743376747854650379,200317,4034,73665250.00,70245,35.07,28.00,15.35
24-October-2011,356.60,365.00,355.75,357.95,360.441798734243422773,76476,2039,27565147.00,24784,32.41,9.25,1.35
21-October-2011,353.10,357.70,350.00,353.90,354.691803038086152491,68135,1588,24166926.00,15247,22.38,7.70,0.80
20-October-2011,352.00,356.00,347.00,354.65,350.410032882159516708,78462,1684,27493872.00,21161,26.97,9.00,2.65
19-October-2011,346.05,358.50,346.05,357.50,356.020671678505769944,115859,2739,41248199.00,45511,39.28,12.45,11.45
18-October-2011,349.60,350.50,343.05,346.30,345.846415517678138457,82899,2734,28670322.00,18387,22.18,7.45,-3.30
17-October-2011,364.10,366.55,355.05,356.80,361.370552963785387848,294522,2587,106431578.00,215687,73.23,11.50,-7.30
14-October-2011,348.80,365.10,348.80,363.20,358.458476839373065788,320544,4926,114901714.00,151949,47.40,16.30,14.40
13-October-2011,351.50,355.00,348.25,349.30,351.705488271880286490,118817,2523,41788591.00,25185,21.20,6.75,-2.20
12-October-2011,346.50,358.00,346.50,350.70,353.212733911062008009,231712,5448,81843629.00,35420,15.29,11.50,4.20
11-October-2011,350.55,353.50,338.80,341.45,346.195027981957901770,95776,2520,33157175.00,20087,20.97,14.70,-9.10
10-October-2011,338.50,350.00,334.50,348.55,341.690084343753447463,99711,2526,34070260.00,31405,31.50,15.50,10.05
7-October-2011,336.80,344.90,330.20,333.80,339.433694740066864685,150154,3232,50967327.00,42338,28.20,14.70,-3.00
5-October-2011,337.00,342.00,326.10,327.90,334.593337536634541436,144331,2903,48292191.00,35012,24.26,15.90,-9.10
4-October-2011,328.90,337.50,326.20,334.30,331.884476293165141553,104801,3058,34781825.00,16216,15.47,11.30,5.40
3-October-2011,337.90,337.90,324.15,331.00,329.839333719343231730,96716,2849,31900741.00,14774,15.28,13.75,-6.90
30-September-2011,347.60,352.30,335.65,340.70,342.620794465988890053,152656,2644,52303120.00,64049,41.96,16.65,-6.90
29-September-2011,346.70,349.75,342.00,347.95,346.523805721585983483,87668,1987,30379049.00,21504,24.53,7.75,1.25
28-September-2011,352.70,358.45,345.00,346.90,351.507761118277750756,189148,3851,66486990.00,63540,33.59,13.45,-5.80
27-September-2011,342.05,353.40,342.05,348.45,349.664976337405032305,165451,2891,57852420.00,75400,45.57,11.35,6.40
26-September-2011,340.05,346.35,337.05,340.35,341.880064587507101635,133772,2917,45733980.00,19186,14.34,9.30,0.30
23-September-2011,338.00,348.50,335.00,338.80,342.158906882591093117,172900,4000,59159275.00,25824,14.94,13.50,0.80
22-September-2011,349.90,352.90,338.25,340.75,346.933409215533141689,120362,2684,41757599.00,38878,32.30,14.65,-9.15
21-September-2011,352.00,359.75,351.35,355.45,355.598621928590845161,169222,3944,60175110.00,23515,13.90,8.40,3.45
20-September-2011,344.90,354.85,342.00,350.90,350.469625209770650755,294965,5883,103376273.00,144913,49.13,12.85,6.00
19-September-2011,339.00,344.65,337.05,341.55,341.375958234205656886,90792,1804,30994206.00,24614,27.11,7.60,2.55
16-September-2011,348.05,354.50,338.05,339.80,348.151961458149231846,152769,4164,53186827.00,33566,21.97,16.45,-8.25
15-September-2011,348.00,350.00,339.00,348.05,346.081750130175366521,209333,4460,72446331.00,66303,31.67,11.00,0.05
14-September-2011,328.60,346.50,326.70,342.80,339.309918233346812608,291806,5515,99012670.00,93356,31.99,19.80,14.20
13-September-2011,328.00,333.10,323.50,328.55,329.513922476335244938,202622,3171,66766770.00,86653,42.77,9.60,0.55
12-September-2011,330.00,332.10,322.20,324.50,327.983890657138557071,179399,2942,58839982.00,102211,56.97,9.90,-5.50
9-September-2011,340.00,342.25,332.55,337.60,336.819322115219849892,116716,2484,39312204.00,25183,21.58,9.70,-2.40
8-September-2011,331.00,343.40,330.90,338.00,339.873352191381112558,201859,4864,68606495.00,45375,22.48,12.50,7.00
7-September-2011,326.05,330.85,326.00,329.50,329.107005439493868529,197261,1849,64919977.00,145706,73.86,4.85,3.45
6-September-2011,320.00,329.90,312.65,323.25,322.441500664010624169,195780,4393,63127597.00,53220,27.18,17.25,3.25
5-September-2011,330.40,333.00,320.20,321.90,325.685526349597882782,194595,3951,63376775.00,103721,53.30,12.80,-8.50
2-September-2011,343.05,352.00,329.10,334.10,336.102587835428536746,131809,3049,44301346.00,32924,24.98,22.90,-8.95
30-August-2011,333.15,337.30,325.80,335.05,331.961847661748605390,95905,2817,31836801.00,24273,25.31,11.50,1.90
29-August-2011,327.80,335.70,324.00,329.20,330.100466393514078981,229420,3979,75731649.00,88198,38.44,11.70,1.40
26-August-2011,329.00,330.00,316.00,319.25,321.786941580756013745,68676,2397,22099040.00,19827,28.87,14.00,-9.75
25-August-2011,335.40,335.40,325.55,327.90,328.569348884555477881,81537,2353,26790559.00,27763,34.05,9.85,-7.50
24-August-2011,335.00,335.00,326.50,329.65,329.447977657243435468,111356,2525,36686009.00,50741,45.57,8.50,-5.35
23-August-2011,336.00,338.40,320.80,333.15,332.128575946864869138,126470,3459,42004301.00,16788,13.27,17.60,-2.85
22-August-2011,320.00,336.85,315.40,332.50,324.856274277993582165,88815,2838,28852110.00,13579,15.29,21.45,12.50
19-August-2011,320.00,327.85,310.20,320.50,320.571787452896807294,160021,4376,51298218.00,32770,20.48,17.65,0.50
18-August-2011,348.00,348.00,324.70,328.00,332.274779661717450378,193566,4782,64317100.00,63269,32.69,23.30,-20.00
17-August-2011,345.00,352.25,338.80,344.25,346.252104037215262529,149831,2777,51879299.00,65917,43.99,13.45,-0.75
16-August-2011,346.70,349.00,337.35,340.75,342.872284130632109542,51779,1526,17753584.00,17503,33.80,11.65,-5.95
12-August-2011,356.50,357.00,337.55,343.00,343.304149960333626364,186556,4710,64045449.00,65706,35.22,19.45,-13.50
11-August-2011,351.00,356.80,348.00,353.30,353.165814373980853919,90149,2185,31837545.00,24583,27.27,8.80,2.30
10-August-2011,355.10,358.35,350.00,356.05,354.828533006577870574,226061,3701,80212893.00,123861,54.79,8.35,0.95
9-August-2011,346.00,352.70,339.55,347.25,345.158368585927670964,473724,5388,163509803.00,261469,55.19,13.15,1.25
8-August-2011,350.35,361.00,337.75,358.65,352.951520515585362661,320878,6224,113254378.00,131912,41.11,23.25,8.30
5-August-2011,365.00,373.00,360.50,368.00,366.929457696010268477,168282,3745,61747623.00,94201,55.98,12.50,3.00
4-August-2011,380.05,383.75,375.05,376.10,379.469113020329138431,66112,2015,25087462.00,23832,36.05,8.70,-3.95
3-August-2011,381.00,385.50,376.25,381.00,381.444470484839607441,68270,1843,26041214.00,23216,34.01,9.25,0.00
2-August-2011,392.50,392.50,380.00,383.15,384.734674371755848662,68007,2534,26164651.00,32374,47.60,12.50,-9.35
1-August-2011,391.70,397.00,386.00,392.45,392.365004954082311707,67621,1861,26532114.00,23743,35.11,11.00,0.75
29-July-2011,393.00,400.00,388.55,389.95,393.557286401237769553,113753,3919,44768322.00,44367,39.00,11.45,-3.05
28-July-2011,399.80,399.80,391.70,395.00,394.578036929057337220,118335,3203,46692392.00,49191,41.57,8.10,-4.80
27-July-2011,410.00,410.00,402.10,403.15,405.669872502760766991,49805,1428,20204388.00,15303,30.73,7.90,-6.85
26-July-2011,409.80,412.15,405.15,409.55,408.951143755024482935,82098,1927,33574071.00,25254,30.76,7.00,-0.25
25-July-2011,405.00,411.30,402.00,409.95,407.950982450506971631,80971,2047,33032199.00,33452,41.31,9.30,4.95
22-July-2011,401.10,406.85,401.10,405.65,404.770513662237804836,147743,2931,59802010.00,90717,61.40,5.75,4.55
21-July-2011,399.00,402.95,393.10,400.90,399.832862464924293936,104417,3064,41749348.00,18977,18.17,9.85,1.90
20-July-2011,417.00,417.00,395.10,398.60,402.038626281672300077,759457,14837,305331049.00,269279,35.46,21.90,-18.40
19-July-2011,414.00,416.80,410.50,415.00,413.712947736405911372,91823,2006,37988364.00,23507,25.60,6.30,1.00
18-July-2011,412.00,415.90,410.35,412.75,413.583185356058217302,60257,1462,24921282.00,12213,20.27,5.55,0.75
15-July-2011,411.55,416.90,411.00,414.60,414.013501155579202899,60143,1617,24900014.00,22090,36.73,5.90,3.05
14-July-2011,413.40,414.70,410.10,411.55,412.000970802652306114,54594,1477,22492781.00,13531,24.78,4.60,-1.85
13-July-2011,411.80,415.00,411.45,414.00,413.340220006875214850,58180,1702,24048134.00,10787,18.54,3.55,2.20
12-July-2011,413.00,417.00,407.40,414.70,411.506455006215931911,104570,3467,43031230.00,30154,28.84,9.60,1.70
11-July-2011,430.00,430.00,418.15,420.40,423.604954259891987214,36292,1253,15373471.00,14805,40.79,11.85,-9.60
8-July-2011,430.00,434.80,427.50,430.20,430.951193977765591505,60177,1498,25933350.00,22028,36.61,7.30,0.20
7-July-2011,424.00,431.90,420.00,430.70,426.685814248477160898,71741,1741,30610867.00,23276,32.44,11.90,6.70
6-July-2011,425.05,429.30,422.00,423.30,425.767316199115292009,35718,1054,15207557.00,8501,23.80,7.30,-1.75
5-July-2011,421.00,429.90,421.00,428.00,427.123760159416071468,89326,1884,38153257.00,24673,27.62,8.90,7.00
4-July-2011,425.00,426.00,422.00,423.50,424.006488575964657969,43461,1087,18427746.00,16729,38.49,4.00,-1.50
1-July-2011,422.05,423.50,418.15,422.00,420.929095127610208816,64650,1310,27213066.00,22288,34.47,5.35,-0.05
30-June-2011,420.15,424.00,412.70,417.60,417.019748134803963222,58841,1772,24537859.00,12656,21.51,11.30,-2.55
29-June-2011,418.00,422.85,416.00,420.15,420.192137508509189925,58760,1561,24690490.00,19922,33.90,6.85,2.15
28-June-2011,423.50,423.70,412.50,418.85,416.873152785506708712,97038,2797,40452537.00,40206,41.43,11.20,-4.65
27-June-2011,422.00,428.20,419.40,422.05,423.260179882308948849,50811,1536,21506273.00,14620,28.77,8.80,0.05
24-June-2011,410.50,424.75,410.00,423.45,418.443108042760281090,97193,3015,40669741.00,41402,42.60,14.75,12.95
23-June-2011,406.00,411.80,404.20,409.55,409.415861959791040050,69487,2034,28449080.00,22602,32.53,7.60,3.55
22-June-2011,403.70,409.05,401.80,404.75,404.875521226321432826,100724,2290,40780682.00,39355,39.07,7.25,1.05
21-June-2011,403.00,405.00,395.90,402.30,401.268739018281057235,106996,3126,42934150.00,38782,36.25,9.10,-0.70
20-June-2011,410.00,413.75,384.00,402.35,400.770624330378883802,195073,5756,78179528.00,81759,41.91,29.75,-7.65
17-June-2011,415.80,419.00,408.00,409.00,412.031940395934858699,88853,3196,36610274.00,40411,45.48,11.00,-6.80
16-June-2011,423.90,424.00,414.70,415.80,417.397393638099355164,111036,3691,46346137.00,39921,35.95,9.30,-8.10
15-June-2011,436.00,438.10,422.50,424.25,427.750253108168306807,123465,4035,52812185.00,47767,38.69,15.60,-11.75
14-June-2011,435.60,440.00,435.60,436.40,438.292002458680508127,29284,1032,12834943.00,12258,41.86,4.40,0.80
13-June-2011,435.00,438.35,433.10,435.50,435.829014688892556527,48472,1166,21125504.00,22168,45.73,5.25,0.50
10-June-2011,438.00,442.35,434.55,437.65,437.970417857418707036,64735,2243,28352015.00,24179,37.35,7.80,-0.35
9-June-2011,439.05,441.55,436.05,438.75,438.471563584160784782,41795,1442,18325919.00,8309,19.88,5.50,-0.30
8-June-2011,443.30,443.85,438.10,440.90,440.907172013749641936,55856,1118,24627311.00,23945,42.87,5.75,-2.40
7-June-2011,441.60,444.50,438.50,440.65,441.715651008136772104,75337,1155,33277532.00,42178,55.99,6.00,-0.95
6-June-2011,440.50,446.90,438.00,444.95,443.230012891805045121,51971,1289,23035107.00,20031,38.54,8.90,4.45
3-June-2011,444.00,449.60,439.80,443.05,444.494972912294401874,40978,1231,18214515.00,10099,24.64,9.80,-0.95
2-June-2011,445.00,446.30,441.50,442.80,443.504126300681736634,86397,1223,38317426.00,34813,40.29,4.80,-2.20
1-June-2011,446.65,450.60,446.00,448.10,448.095101992874202263,25541,866,11444797.00,9214,36.08,4.60,1.45
31-May-2011,441.65,449.70,441.65,446.65,447.228512517089132432,44619,1436,19954889.00,12083,27.08,8.05,5.00
30-May-2011,442.00,446.80,440.35,441.65,443.572318566015738851,27448,822,12175173.00,10570,38.51,6.45,-0.35
27-May-2011,438.00,444.00,435.00,440.60,440.005408500890811911,47148,1312,20745375.00,15152,32.14,9.00,2.60
26-May-2011,437.10,440.00,432.20,434.60,436.211887817639633376,54661,1396,23843778.00,10741,19.65,7.80,-2.50
25-May-2011,443.00,443.00,431.25,435.35,435.111302957052761672,55021,1443,23940259.00,13472,24.49,11.75,-7.65
24-May-2011,439.20,445.00,438.55,439.45,440.978525445232836802,42562,1261,18768928.00,18254,42.89,6.45,0.25
23-May-2011,436.70,442.00,435.05,440.15,439.308402638371092629,34870,1248,15318684.00,6012,17.24,6.95,3.45
20-May-2011,444.20,448.00,441.50,446.40,445.180025515864211226,36056,1177,16051411.00,9335,25.89,6.50,2.20
19-May-2011,445.55,448.50,440.15,442.70,443.354549910145401078,30605,1179,13568866.00,5128,16.76,8.35,-2.85
18-May-2011,439.00,449.60,437.85,445.45,447.188389234167137500,155752,3188,69650486.00,78702,50.53,11.75,6.45
17-May-2011,440.00,440.00,434.75,437.95,437.185878648419522829,41285,1169,18049219.00,7682,18.61,5.25,-2.05
16-May-2011,443.10,445.00,435.75,439.95,439.731622020610282208,69771,2304,30680515.00,26778,38.38,9.25,-3.15
13-May-2011,433.35,445.70,432.20,442.60,442.280705676335252147,161037,3499,71223558.00,82512,51.24,13.50,9.25
12-May-2011,436.00,440.35,432.50,433.45,435.876317710366836985,58909,1727,25677038.00,31974,54.28,7.85,-2.55
11-May-2011,438.00,442.65,436.10,439.30,439.764548950602392541,70469,2065,30989768.00,19112,27.12,6.55,1.30
10-May-2011,436.50,442.80,432.40,436.35,437.470260290337762009,55246,1959,24168482.00,9077,16.43,10.40,-0.15
9-May-2011,443.00,443.00,435.50,436.20,437.467126833477135461,52155,1423,22816098.00,22448,43.04,7.50,-6.80
6-May-2011,433.05,451.35,433.05,441.95,441.719263973048218421,85486,2509,37760813.00,20042,23.44,18.30,8.90
5-May-2011,436.00,438.35,428.00,432.05,433.229517949553807913,122705,3214,53159428.00,34872,28.42,10.35,-3.95
4-May-2011,436.50,440.30,428.20,435.75,433.459063380818161042,105016,2719,45520137.00,27182,25.88,12.10,-0.75
3-May-2011,445.90,450.00,433.10,436.45,442.518370805393639245,68451,2060,30290825.00,20305,29.66,16.90,-9.45
2-May-2011,450.30,453.50,443.00,447.90,447.288611508467537261,43342,1322,19386383.00,8823,20.36,10.50,-2.40
29-April-2011,446.00,451.60,444.00,450.25,449.229010212552365875,103598,3024,46539227.00,42569,41.09,7.60,4.25
28-April-2011,453.60,455.00,445.00,446.70,448.908868932516141719,122044,3207,54786634.00,35446,29.04,10.00,-6.90
27-April-2011,448.70,454.90,444.90,450.75,449.629360335504101300,751347,15036,337827671.00,177618,23.64,10.00,2.05
26-April-2011,463.55,466.95,454.20,464.00,460.838194290345300002,103649,3255,47765418.00,22457,21.67,12.75,0.45
25-April-2011,462.70,467.95,461.00,465.70,464.298662813031627855,54667,1449,25381815.00,16245,29.72,6.95,3.00
21-April-2011,465.00,471.50,460.25,463.20,468.330655058583085793,199631,4610,93493317.00,84457,42.31,11.25,-1.80
20-April-2011,453.00,465.70,450.00,463.90,459.659493690826887632,126958,3284,58357450.00,52565,41.40,15.70,10.90
19-April-2011,447.00,459.80,440.00,450.40,446.341256301879105769,78548,2615,35059213.00,17373,22.12,19.80,3.40
18-April-2011,450.20,455.30,444.05,445.25,449.217670995430234606,107883,2915,48462950.00,22101,20.49,11.25,-4.95
15-April-2011,463.00,472.80,447.10,449.60,452.669133686732989615,344275,6840,155842666.00,167055,48.52,25.70,-13.40
13-April-2011,458.70,475.40,454.75,473.45,468.003756544908138922,129108,3371,60423029.00,56028,43.40,20.65,14.75
11-April-2011,464.00,464.00,457.05,459.95,460.373336432847097111,68828,1936,31686576.00,18142,26.36,6.95,-4.05
8-April-2011,472.80,473.00,460.35,465.45,463.900697732369798155,120390,2407,55849005.00,44456,36.93,12.65,-7.35
7-April-2011,465.00,473.50,460.00,471.75,467.097262345706963223,110423,2962,51578281.00,15380,13.93,13.50,6.75
6-April-2011,481.00,483.10,462.10,466.10,470.862070127172173717,178105,4455,83862889.00,75331,42.30,21.00,-14.90
5-April-2011,481.10,484.00,472.20,480.15,477.651423864213258747,104399,2309,49866331.00,34099,32.66,11.80,-0.95
4-April-2011,480.50,490.15,478.00,480.55,483.179147284464848540,197346,4581,95353472.00,78404,39.73,12.15,0.05
1-April-2011,477.50,479.40,470.00,475.85,473.504958946883669733,89031,2557,42156620.00,43282,48.61,9.40,-1.65
