Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
22-March-2016,1194.00,1194.00,1172.30,1189.90,1182.133375752074931459,106871,4574,126335776.00,36119,33.80,21.70,-4.10
21-March-2016,1187.00,1199.00,1180.20,1195.00,1189.722040445920856541,120111,6485,142898704.00,47988,39.95,18.80,8.00
18-March-2016,1161.00,1195.80,1161.00,1190.20,1180.172284517925654217,148307,7350,175027811.00,54272,36.59,34.80,29.20
17-March-2016,1156.00,1169.90,1154.00,1160.20,1161.759301476614068809,67113,4471,77969152.00,23762,35.41,15.90,4.20
16-March-2016,1139.95,1154.90,1132.05,1152.00,1145.069660218502555878,69839,3782,79970520.00,29168,41.76,22.85,12.05
15-March-2016,1146.00,1153.90,1129.00,1134.35,1138.961049734669423119,75943,3878,86496119.00,33643,44.30,24.90,-11.65
14-March-2016,1150.00,1154.50,1138.00,1140.95,1144.501963403232269266,74870,4617,85688862.00,22777,30.42,16.50,-9.05
11-March-2016,1146.00,1156.10,1139.00,1142.50,1147.688569516184029400,79183,4453,90877424.00,23944,30.24,17.10,-3.50
10-March-2016,1164.00,1164.10,1142.95,1145.95,1151.199336746139680020,1577978,23877,1816567227.00,262152,16.61,21.15,-18.05
9-March-2016,1147.00,1183.80,1144.00,1178.50,1169.346214932958839067,119628,6374,139886549.00,39367,32.91,39.80,31.50
8-March-2016,1170.00,1190.00,1148.00,1163.55,1161.159558347670986377,126706,6295,147125883.00,34313,27.08,42.00,-6.45
4-March-2016,1170.00,1184.40,1160.00,1170.55,1172.588430946068236302,125974,6178,147715655.00,31022,24.63,24.40,0.55
3-March-2016,1169.00,1192.90,1155.15,1169.15,1173.647748835604623080,197098,7643,231323624.00,66719,33.85,37.75,0.15
2-March-2016,1132.00,1162.00,1125.00,1156.25,1144.557427220326547431,198991,9889,227756627.00,49645,24.95,37.00,24.25
1-March-2016,1098.00,1131.00,1089.00,1124.50,1117.603507298286764822,126194,5464,141034857.00,37019,29.33,42.00,26.50
29-February-2016,1130.00,1130.00,1069.35,1083.75,1098.642121674732841783,215509,9375,236767265.00,54063,25.09,60.65,-46.25
26-February-2016,1113.00,1130.75,1113.00,1121.05,1121.440639255197993614,160687,4966,180200932.00,68711,42.76,17.75,8.05
25-February-2016,1125.00,1130.40,1102.00,1111.25,1106.338759866423800850,289872,3751,320696629.00,20774,7.17,28.40,-13.75
24-February-2016,1123.00,1143.95,1119.00,1125.40,1134.780830926157758087,205289,3771,232958022.00,139661,68.03,24.95,2.40
