Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
6-May-2008,933.00,942.00,918.10,928.05,930.527781060302724011,871619,15104,811065694.00,285153,32.72,23.90,-4.95
5-May-2008,915.00,960.90,915.00,933.15,942.977240581112603281,1455002,23540,1372033771.00,565445,38.86,45.90,18.15
2-May-2008,899.00,942.00,895.00,935.50,920.766020796079419878,1265527,29754,1165254260.00,304339,24.05,47.00,36.50
30-April-2008,910.00,910.50,872.00,879.40,887.671360683371465715,1089188,22764,966840994.00,259478,23.82,38.50,-30.60
29-April-2008,853.00,926.00,853.00,901.30,909.707412737251626317,1762264,31568,1603144624.00,595258,33.78,73.00,48.30
28-April-2008,935.00,947.00,890.00,894.95,907.036476237908401459,1481814,29696,1344059349.00,411934,27.80,57.00,-40.05
25-April-2008,881.00,930.00,880.00,916.15,902.213480637678103046,1213904,24735,1095200553.00,317064,26.12,50.00,35.15
24-April-2008,860.00,882.80,856.60,876.40,874.037650994285485533,799368,13928,698677729.00,330061,41.29,26.20,16.40
23-April-2008,880.00,887.00,845.35,864.15,859.731909595821677306,930134,18774,799665880.00,214934,23.11,41.65,-15.85
22-April-2008,863.00,888.60,852.15,882.40,877.854766191829628385,940814,19409,825898054.00,286671,30.47,36.45,19.40
21-April-2008,837.00,870.00,822.55,863.55,850.808813553758793859,731192,18963,622104598.00,128822,17.62,47.45,26.55
17-April-2008,827.45,851.40,822.80,835.20,837.445491257674857633,1122985,24455,940438725.00,261113,23.25,28.60,7.75
16-April-2008,819.00,831.00,808.00,815.75,818.290267684003267527,2013755,22960,1647836118.00,1164444,57.82,23.00,-3.25
15-April-2008,784.00,823.70,755.00,806.90,798.516686689679105512,1247731,30685,996334024.00,327173,26.22,68.70,22.90
11-April-2008,810.00,822.00,785.05,788.45,800.626040232487225215,1082210,24453,866445507.00,296292,27.38,36.95,-21.55
10-April-2008,830.00,834.00,797.05,800.95,817.245132100124820718,924526,23269,755564373.00,265367,28.70,36.95,-29.05
9-April-2008,803.00,841.20,791.00,836.50,825.763881615175690852,964279,24707,796266770.00,150317,15.59,50.20,33.50
8-April-2008,805.00,827.00,793.00,813.25,807.984136689707147224,1568399,29411,1267241512.00,527284,33.62,34.00,8.25
7-April-2008,750.00,812.90,750.00,809.30,798.081580041147987281,962380,27055,768057751.00,236089,24.53,62.90,59.30
4-April-2008,790.00,792.00,748.65,763.70,766.835719044488925621,673943,18820,516803565.00,80287,11.91,43.35,-26.30
3-April-2008,780.00,796.00,775.05,787.90,787.137578483707338787,557122,17070,438531662.00,77119,13.84,20.95,7.90
2-April-2008,799.95,815.00,781.00,784.20,795.134744041142081680,966796,23030,768733090.00,422389,43.69,34.00,-15.75
1-April-2008,775.00,790.00,732.00,756.55,759.810741233717275057,1379376,35820,1048064701.00,378999,27.48,58.00,-18.45
31-March-2008,822.00,825.00,767.00,770.10,785.560243563755714515,1513033,38747,1188578572.00,477879,31.58,58.00,-51.90
28-March-2008,834.00,852.00,793.95,835.20,818.239780605152461591,1772512,40190,1450339830.00,366482,20.68,58.05,1.20
27-March-2008,840.00,848.95,823.00,834.55,835.122447032201558788,1173732,19960,980209940.00,264235,22.51,25.95,-5.45
26-March-2008,900.00,900.00,838.00,843.25,854.584333140276641308,970354,23742,829249326.00,193134,19.90,62.00,-56.75
25-March-2008,825.00,890.00,820.00,879.95,865.761352095918641955,1412030,35516,1222481002.00,201392,14.26,70.00,54.95
24-March-2008,775.10,824.00,759.00,804.55,800.998991446111855864,2072274,37727,1659889384.00,639526,30.86,65.00,29.45
19-March-2008,801.55,825.00,751.25,766.35,793.078485509768540993,1746832,36182,1385374877.00,416996,23.87,73.75,-35.20
18-March-2008,750.00,798.90,720.00,767.95,764.130363484946715722,1864809,42868,1424957179.00,351094,18.83,78.90,17.95
17-March-2008,838.50,845.00,743.00,757.40,787.743458946419428800,1437536,31203,1132409581.00,418148,29.09,102.00,-81.10
14-March-2008,840.00,886.50,834.00,878.20,864.275211440109899203,1087542,20581,939935592.00,387683,35.65,52.50,38.20
13-March-2008,850.05,860.00,819.00,837.90,838.429531406015715530,1197796,19675,1004267539.00,520454,43.45,41.00,-12.15
12-March-2008,900.90,915.00,875.00,879.90,888.339059887937729532,1139545,23887,1012302334.00,374158,32.83,40.00,-21.00
11-March-2008,860.00,887.00,846.05,854.45,863.433286401906924879,1563984,32602,1350395845.00,420622,26.89,40.95,-5.55
10-March-2008,851.00,911.90,836.00,871.15,870.638580142291048430,1008918,22080,878402935.00,260380,25.81,75.90,20.15
7-March-2008,931.00,940.00,856.55,892.75,887.616134829788118989,2284065,33794,2027372947.00,874681,38.29,83.45,-38.25
5-March-2008,952.20,987.40,925.00,960.40,958.413168826658995908,1929405,44842,1849167160.00,252756,13.10,62.40,8.20
4-March-2008,1040.00,1040.00,929.10,971.60,966.592165063014865386,2404512,38635,2324182460.00,779310,32.41,110.90,-68.40
3-March-2008,1061.10,1065.00,1014.00,1024.45,1032.893134662923416538,733409,18844,757533121.00,308119,42.01,51.00,-36.65
29-February-2008,1100.00,1113.80,1050.00,1090.95,1079.521053957663566369,1023988,19288,1105416605.00,537396,52.48,63.80,-9.05
28-February-2008,1123.45,1129.00,1086.00,1103.50,1101.896128886205855719,318048,9369,350455860.00,108914,34.24,43.00,-19.95
27-February-2008,1133.00,1152.00,1101.25,1113.75,1136.107425325036999315,251356,9058,285567418.00,57290,22.79,50.75,-19.25
26-February-2008,1125.00,1134.35,1111.00,1118.05,1121.646980669548457119,267195,9439,299698465.00,25544,9.56,23.35,-6.95
25-February-2008,1100.00,1116.00,1052.25,1110.05,1075.293958883512973091,1995939,13262,2146221149.00,1601050,80.22,63.75,10.05
22-February-2008,1135.00,1135.00,1090.00,1099.40,1108.727087914221075554,283333,10560,314138972.00,83487,29.47,45.00,-35.60
21-February-2008,1187.00,1190.00,1116.00,1143.85,1148.696726189409229908,557882,14055,640837227.00,163304,29.27,74.00,-43.15
20-February-2008,1202.00,1213.20,1160.10,1166.80,1175.739795347349908066,625450,7898,735366455.00,283703,45.36,53.10,-35.20
19-February-2008,1220.00,1237.50,1207.00,1217.80,1226.450621619776535465,659165,8594,808433324.00,407985,61.89,30.50,-2.20
18-February-2008,1202.00,1224.00,1180.00,1208.10,1204.907091228673666723,476758,12625,574449095.00,159297,33.41,44.00,6.10
15-February-2008,1150.00,1200.00,1140.00,1191.15,1176.502660028343956133,539092,13463,634243172.00,199060,36.93,60.00,41.15
14-February-2008,1120.00,1170.00,1120.00,1162.35,1154.124970926659544092,528835,14422,610341679.00,223724,42.31,50.00,42.35
13-February-2008,1090.00,1110.00,1059.00,1099.25,1091.365378879393912278,536424,14545,585434582.00,140141,26.13,51.00,9.25
12-February-2008,1036.00,1082.00,1035.00,1063.75,1062.054017582886876893,571351,12363,606805625.00,230235,40.30,47.00,27.75
11-February-2008,1066.00,1095.00,996.00,1035.70,1027.101233717778484971,729016,15040,748773233.00,304315,41.74,99.00,-30.30
8-February-2008,1115.00,1145.40,1026.00,1066.70,1067.917029414536041824,1666217,18488,1779381509.00,1027566,61.67,119.40,-48.30
7-February-2008,1155.00,1165.00,1091.00,1105.25,1135.445045340571048540,445076,14601,505359339.00,151615,34.06,74.00,-49.75
6-February-2008,1140.00,1173.00,1132.35,1152.85,1155.657327509856218147,395182,11852,456694974.00,159507,40.36,40.65,12.85
5-February-2008,1209.00,1209.80,1180.00,1189.80,1195.980105962283749721,354277,9280,423708244.00,100620,28.40,29.80,-19.20
4-February-2008,1205.00,1245.20,1193.00,1210.30,1221.361216578074417489,450378,11652,550074222.00,170251,37.80,52.20,5.30
1-February-2008,1170.00,1211.00,1130.00,1197.75,1171.906619553464174145,583559,14694,683876655.00,179561,30.77,81.00,27.75
31-January-2008,1185.00,1210.10,1134.00,1145.65,1173.437237410811192673,778545,14567,913573694.00,304549,39.12,76.10,-39.35
30-January-2008,1225.00,1225.00,1167.20,1184.85,1191.056272324331895904,399788,10590,476170005.00,155813,38.97,57.80,-40.15
29-January-2008,1290.00,1300.00,1181.00,1220.30,1226.266574002466400518,956860,20210,1173365434.00,316038,33.03,119.00,-69.70
28-January-2008,1220.00,1282.80,1201.00,1273.70,1239.252946279900632096,371146,11281,459943774.00,84513,22.77,81.80,53.70
25-January-2008,1179.70,1274.00,1165.00,1259.25,1239.289804212556821496,737177,18429,913575940.00,273919,37.16,109.00,79.55
24-January-2008,1199.00,1246.00,1100.00,1132.80,1171.659208542518302065,900718,15269,1055334539.00,397418,44.12,146.00,-66.20
23-January-2008,1180.00,1223.55,1125.00,1150.80,1167.192737402237582218,2200232,13903,2568094811.00,1627963,73.99,98.55,-29.20
22-January-2008,1120.00,1179.00,1005.55,1124.75,1094.686038735387353873,1599984,12483,1751480147.00,1040411,65.03,173.45,4.75
21-January-2008,1275.00,1279.00,1089.00,1173.20,1168.230791756004622647,2428046,27287,2836518101.00,1369739,56.41,190.00,-101.80
18-January-2008,1320.00,1341.00,1225.00,1245.45,1294.231331746216374347,1710859,24800,2214247322.00,682341,39.88,116.00,-74.55
17-January-2008,1375.00,1376.00,1311.05,1321.80,1333.275983365301725522,778373,18009,1037786027.00,234073,30.07,64.95,-53.20
16-January-2008,1348.00,1378.95,1310.90,1369.20,1348.032978569443136318,1305939,21092,1760448840.00,450222,34.47,68.05,21.20
15-January-2008,1404.00,1408.00,1330.20,1351.40,1360.681210035471530149,804307,14854,1094405422.00,340833,42.38,77.80,-52.60
14-January-2008,1450.00,1465.00,1383.00,1408.50,1410.563262355132683459,976497,15449,1377410794.00,485666,49.74,82.00,-41.50
11-January-2008,1365.30,1450.00,1365.30,1439.90,1422.900777983644882477,1237044,26805,1760190870.00,469988,37.99,84.70,74.60
10-January-2008,1339.90,1399.90,1332.20,1356.70,1374.491588497938579801,1145812,21366,1574908956.00,414007,36.13,67.70,16.80
9-January-2008,1340.00,1355.00,1280.00,1310.45,1318.133193211488250652,766000,11086,1009690026.00,398133,51.98,75.00,-29.55
8-January-2008,1380.00,1390.00,1315.00,1333.50,1342.738056611691899103,319298,7800,428733576.00,95934,30.05,75.00,-46.50
7-January-2008,1279.50,1380.00,1235.00,1363.90,1342.996754272009593284,1250875,20083,1679921065.00,564829,45.15,145.00,84.40
4-January-2008,1215.25,1299.00,1215.25,1285.35,1274.413186591567150203,485933,8995,619279423.00,190676,39.24,83.75,70.10
3-January-2008,1273.90,1273.90,1224.00,1228.00,1241.754930449054268571,223002,4635,276913833.00,90709,40.68,49.90,-45.90
2-January-2008,1247.00,1285.90,1207.30,1266.35,1244.727334822299802675,553404,8024,688837086.00,247517,44.73,78.60,19.35
1-January-2008,1235.00,1239.70,1221.20,1230.95,1230.930254213007579506,153572,2188,189036421.00,96596,62.90,18.50,-4.05
31-December-2007,1230.10,1247.50,1203.00,1232.40,1225.204202327627579587,200032,4879,245080047.00,66857,33.42,44.50,2.30
28-December-2007,1220.00,1239.80,1182.15,1227.10,1226.460446372791992475,145663,3663,178649908.00,57134,39.22,57.65,7.10
27-December-2007,1245.55,1249.35,1225.00,1242.00,1235.375572389580029588,695549,4093,859264244.00,596365,85.74,24.35,-3.55
26-December-2007,1220.00,1228.00,1197.00,1219.40,1215.822639291079709987,229645,4616,279207590.00,117832,51.31,31.00,-0.60
24-December-2007,1178.00,1212.80,1175.00,1207.90,1201.151431027273149653,172184,5188,206819058.00,73760,42.84,37.80,29.90
20-December-2007,1190.00,1193.00,1146.80,1157.00,1149.034811422967725608,632235,3371,726460024.00,524597,82.97,46.20,-33.00
19-December-2007,1155.00,1174.00,1148.00,1161.05,1162.667628029742170148,155335,4644,180602976.00,36336,23.39,26.00,6.05
18-December-2007,1185.00,1210.00,1133.00,1140.65,1154.685995420508694844,339339,7048,391829991.00,123200,36.31,77.00,-44.35
17-December-2007,1206.85,1215.00,1155.00,1167.10,1183.903680693104578423,350885,5237,415414043.00,63909,18.21,60.00,-39.75
14-December-2007,1230.00,1254.00,1202.00,1206.85,1224.063380695481481320,459509,6767,562468140.00,297062,64.65,52.00,-23.15
13-December-2007,1310.00,1310.00,1232.20,1242.50,1257.531802975477448065,322234,6416,405219503.00,153791,47.73,77.80,-67.50
12-December-2007,1299.90,1314.80,1271.20,1290.30,1293.305897372247242810,620378,7005,802338526.00,353153,56.93,43.60,-9.60
11-December-2007,1285.00,1326.00,1272.00,1316.05,1297.097455593757694595,556397,10114,721701133.00,305645,54.93,54.00,31.05
10-December-2007,1255.00,1284.40,1238.50,1273.75,1266.156649410295406246,397148,6963,502851581.00,205660,51.78,45.90,18.75
7-December-2007,1220.00,1249.90,1204.00,1247.50,1228.139478477955316957,394154,10021,484076088.00,163514,41.48,45.90,27.50
6-December-2007,1180.00,1220.00,1178.00,1199.30,1196.842801159523127970,496066,9523,593713021.00,202221,40.76,42.00,19.30
5-December-2007,1152.00,1175.05,1131.00,1161.65,1146.669584812071127480,648357,6150,743451252.00,404785,62.43,44.05,9.65
4-December-2007,1164.05,1168.00,1134.20,1140.40,1145.119399211185948677,502273,5217,575162556.00,319736,63.66,33.80,-23.65
3-December-2007,1180.00,1183.25,1156.00,1165.25,1169.129326256030345845,157122,3751,183695938.00,52895,33.66,27.25,-14.75
30-November-2007,1169.75,1192.00,1145.00,1184.65,1175.615586284385133203,913149,6301,1073512197.00,378597,41.46,47.00,14.90
29-November-2007,1150.00,1184.00,1140.00,1162.20,1165.494503149286570913,529485,7128,617111857.00,367111,69.33,44.00,12.20
28-November-2007,1149.80,1160.00,1112.20,1126.75,1147.130887883758304753,241428,4599,276949516.00,100490,41.62,47.80,-23.05
27-November-2007,1139.85,1139.85,1119.00,1132.40,1130.779301892573475688,169716,3515,191911340.00,56300,33.17,20.85,-7.45
26-November-2007,1195.00,1195.00,1150.00,1157.65,1161.922376388105802466,244758,3764,284389797.00,120934,49.41,45.00,-37.35
23-November-2007,1154.25,1154.25,1111.00,1140.35,1133.309564778126825264,190041,5967,215375283.00,42682,22.46,43.25,-13.90
22-November-2007,1103.00,1154.00,1085.30,1126.90,1116.286239772163326176,400989,8422,447618503.00,182401,45.49,68.70,23.90
21-November-2007,1170.00,1175.00,1078.30,1103.10,1108.050396915813745773,548605,12534,607881988.00,216905,39.54,96.70,-66.90
20-November-2007,1160.00,1210.95,1155.10,1167.25,1183.929945926272552383,384660,7689,455410493.00,141176,36.70,55.85,7.25
19-November-2007,1244.00,1244.00,1176.00,1186.85,1199.875967527215828397,359809,6632,431726172.00,175814,48.86,68.00,-57.15
16-November-2007,1250.00,1250.00,1201.25,1219.45,1228.657065559511967746,416202,6146,511369528.00,173868,41.77,48.75,-30.55
15-November-2007,1288.00,1299.00,1225.00,1248.60,1248.096787790378032063,272834,6512,340523239.00,79189,29.02,74.00,-39.40
14-November-2007,1205.00,1310.00,1205.00,1277.90,1246.800786151280709600,552311,10289,688621789.00,249292,45.14,105.00,72.90
13-November-2007,1147.00,1198.65,1112.00,1176.15,1149.612804637475870537,519593,10828,597330766.00,177482,34.16,86.65,29.15
12-November-2007,1105.00,1162.00,1086.00,1146.65,1121.837454547470178706,360816,7640,404776903.00,122197,33.87,76.00,41.65
9-November-2007,1170.00,1194.00,1120.00,1143.00,1157.190997139559391779,79708,2348,92237380.00,38361,48.13,74.00,-27.00
8-November-2007,1160.00,1194.00,1158.50,1168.65,1170.888110308133410979,314247,4936,367948076.00,159994,50.91,35.50,8.65
7-November-2007,1260.00,1275.00,1197.15,1203.80,1225.643879939418972876,232416,5510,284859248.00,83311,35.85,77.85,-56.20
6-November-2007,1295.00,1298.00,1218.00,1240.80,1253.688830553122091842,329891,5957,413580662.00,164935,50.00,80.00,-54.20
5-November-2007,1330.00,1345.00,1253.00,1270.85,1289.630848449854557178,549013,11018,708024101.00,225551,41.08,92.00,-59.15
2-November-2007,1258.15,1348.00,1250.00,1330.60,1285.759222731573437066,436503,7649,561237758.00,208170,47.69,98.00,72.45
1-November-2007,1276.00,1317.00,1245.00,1298.90,1289.220968343152229253,879936,11541,1134431942.00,480843,54.65,72.00,22.90
31-October-2007,1240.00,1273.95,1147.25,1257.00,1253.282029411603376684,364618,7519,456969187.00,150828,41.37,126.70,17.00
30-October-2007,1250.00,1293.00,1201.85,1240.25,1248.331747802852109557,1625744,16478,2029467849.00,840122,51.68,91.15,-9.75
29-October-2007,1210.00,1265.00,1200.00,1249.40,1240.850520475744651340,720975,12776,894622204.00,353818,49.07,65.00,39.40
26-October-2007,1138.80,1198.60,1112.50,1184.45,1164.714563696704699715,520074,12997,605737762.00,170747,32.83,86.10,45.65
25-October-2007,1095.00,1174.70,1095.00,1146.35,1133.319795826973870605,1094170,13953,1240044521.00,647910,59.21,79.70,51.35
24-October-2007,1125.00,1135.00,1090.00,1097.65,1105.288445289395859738,359784,7484,397665098.00,122426,34.03,45.00,-27.35
23-October-2007,1090.00,1105.00,1072.35,1100.90,1093.086028834019857615,335992,7899,367268161.00,126784,37.73,32.65,10.90
22-October-2007,999.00,1075.00,999.00,1062.35,1048.701157829365368707,1988635,7227,2085483827.00,1764642,88.74,76.00,63.35
19-October-2007,1039.70,1065.00,983.00,1024.05,1016.531987728811256891,883370,11225,897973862.00,439645,49.77,82.00,-15.65
18-October-2007,1136.00,1136.00,1015.00,1038.80,1042.769708128342032355,6007572,11705,6264514101.00,234130,3.90,121.00,-97.20
17-October-2007,1086.00,1150.00,1012.15,1116.85,1100.166125280220299133,804724,10667,885330085.00,422714,52.53,137.85,30.85
16-October-2007,1100.00,1179.90,1077.25,1156.75,1143.531055205240994748,969129,18290,1108229108.00,405108,41.80,102.65,56.75
15-October-2007,1068.00,1105.00,1065.00,1096.70,1084.495069111730631187,479224,7457,519716065.00,249794,52.12,40.00,28.70
12-October-2007,1092.00,1092.00,1044.90,1053.00,1061.887288013878978408,438649,5957,465795797.00,241966,55.16,47.10,-39.00
11-October-2007,1080.90,1095.80,1063.00,1089.70,1081.215335223515342549,1010132,9382,1092170209.00,552714,54.72,32.80,8.80
10-October-2007,1058.00,1075.00,1053.00,1068.45,1063.961271838020433962,386024,6293,410714586.00,155147,40.19,22.00,10.45
9-October-2007,1007.00,1051.90,1007.00,1045.75,1031.900879192256612790,689724,8459,711726802.00,386717,56.07,44.90,38.75
8-October-2007,1030.00,1047.00,997.00,1016.35,1014.512155806979280261,293440,6557,297698447.00,113894,38.81,50.00,-13.65
5-October-2007,1061.35,1074.70,1025.00,1036.80,1054.438018307847591677,343787,7849,362502083.00,87478,25.45,49.70,-24.55
4-October-2007,1080.00,1092.90,1017.15,1061.35,1049.570368504326765841,452532,9262,474964178.00,145322,32.11,75.75,-18.65
3-October-2007,1068.00,1125.00,1051.00,1088.00,1092.947940801507676958,992255,16900,1084483059.00,442172,44.56,74.00,20.00
1-October-2007,1063.15,1069.00,1035.00,1058.05,1050.818317686083944330,816970,7470,858487041.00,474461,58.08,34.00,-5.10
28-September-2007,1025.00,1070.80,1025.00,1063.15,1048.984503059365866270,1369238,16212,1436309443.00,785868,57.39,45.80,38.15
